chromosome	start	end	K-specific NDR	center
chr6	131422346	131424346	COAD-specific NDR	131423346
chr6	131687533	131689533	COAD-specific NDR	131688533
chr6	131710640	131712640	COAD-specific NDR	131711640
chr6	131972738	131974738	COAD-specific NDR	131973738
chr6	132097311	132099311	COAD-specific NDR	132098311
chr6	132184261	132186261	COAD-specific NDR	132185261
chr6	132215350	132217350	COAD-specific NDR	132216350
chr6	132279212	132281212	COAD-specific NDR	132280212
chr6	132301285	132303285	COAD-specific NDR	132302285
chr6	132380943	132382943	COAD-specific NDR	132381943
chr6	132993714	132995714	COAD-specific NDR	132994714
chr6	134267825	134269825	COAD-specific NDR	134268825
chr6	134284370	134286370	COAD-specific NDR	134285370
chr6	134335994	134337994	COAD-specific NDR	134336994
chr6	134356079	134358079	COAD-specific NDR	134357079
chr6	134481337	134483337	COAD-specific NDR	134482337
chr6	134518404	134520404	COAD-specific NDR	134519404
chr6	134699414	134701414	COAD-specific NDR	134700414
chr6	134965133	134967133	COAD-specific NDR	134966133
chr6	134985375	134987375	COAD-specific NDR	134986375
chr6	134992123	134994123	COAD-specific NDR	134993123
chr6	135173703	135175703	COAD-specific NDR	135174703
chr6	135174762	135176762	COAD-specific NDR	135175762
chr6	135329043	135331043	COAD-specific NDR	135330043
chr6	135503268	135505268	COAD-specific NDR	135504268
chr6	135551960	135553960	COAD-specific NDR	135552960
chr6	135571798	135573798	COAD-specific NDR	135572798
chr6	135577207	135579207	COAD-specific NDR	135578207
chr6	135587045	135589045	COAD-specific NDR	135588045
chr6	135591380	135593380	COAD-specific NDR	135592380
chr6	136731271	136733271	COAD-specific NDR	136732271
chr6	136732350	136734350	COAD-specific NDR	136733350
chr6	136873494	136875494	COAD-specific NDR	136874494
chr6	136886424	136888424	COAD-specific NDR	136887424
chr6	137279851	137281851	COAD-specific NDR	137280851
chr6	137283014	137285014	COAD-specific NDR	137284014
chr6	137284698	137286698	COAD-specific NDR	137285698
chr6	137287459	137289459	COAD-specific NDR	137288459
chr6	137321591	137323591	COAD-specific NDR	137322591
chr6	137369462	137371462	COAD-specific NDR	137370462
chr6	137376516	137378516	COAD-specific NDR	137377516
chr6	137969237	137971237	COAD-specific NDR	137970237
chr6	137971897	137973897	COAD-specific NDR	137972897
chr6	138054361	138056361	COAD-specific NDR	138055361
chr6	138110666	138112666	COAD-specific NDR	138111666
chr6	138122091	138124091	COAD-specific NDR	138123091
chr6	138298590	138300590	COAD-specific NDR	138299590
chr6	138334416	138336416	COAD-specific NDR	138335416
chr6	138514593	138516593	COAD-specific NDR	138515593
chr6	138535414	138537414	COAD-specific NDR	138536414
chr6	138824382	138826382	COAD-specific NDR	138825382
chr6	138880850	138882850	COAD-specific NDR	138881850
chr6	139138162	139140162	COAD-specific NDR	139139162
chr6	139314892	139316892	COAD-specific NDR	139315892
chr6	139467930	139469930	COAD-specific NDR	139468930
chr6	139477394	139479394	COAD-specific NDR	139478394
chr6	139857561	139859561	COAD-specific NDR	139858561
chr6	139976373	139978373	COAD-specific NDR	139977373
chr6	140192994	140194994	COAD-specific NDR	140193994
chr6	140444831	140446831	COAD-specific NDR	140445831
chr6	141309142	141311142	COAD-specific NDR	141310142
chr6	141346845	141348845	COAD-specific NDR	141347845
chr6	142643835	142645835	COAD-specific NDR	142644835
chr6	143094184	143096184	COAD-specific NDR	143095184
chr6	143179196	143181196	COAD-specific NDR	143180196
chr6	143355297	143357297	COAD-specific NDR	143356297
chr6	143852447	143854447	COAD-specific NDR	143853447
chr6	144075518	144077518	COAD-specific NDR	144076518
chr6	144158706	144160706	COAD-specific NDR	144159706
chr6	144385308	144387308	COAD-specific NDR	144386308
chr6	144730428	144732428	COAD-specific NDR	144731428
chr6	144981628	144983628	COAD-specific NDR	144982628
chr6	145069611	145071611	COAD-specific NDR	145070611
chr6	145810451	145812451	COAD-specific NDR	145811451
chr6	146225144	146227144	COAD-specific NDR	146226144
chr6	146921631	146923631	COAD-specific NDR	146922631
chr6	147205134	147207134	COAD-specific NDR	147206134
chr6	147270670	147272670	COAD-specific NDR	147271670
chr6	147305511	147307511	COAD-specific NDR	147306511
chr6	147311480	147313480	COAD-specific NDR	147312480
chr6	147386154	147388154	COAD-specific NDR	147387154
chr6	147401538	147403538	COAD-specific NDR	147402538
chr6	147470660	147472660	COAD-specific NDR	147471660
chr6	147474884	147476884	COAD-specific NDR	147475884
chr6	147482275	147484275	COAD-specific NDR	147483275
chr6	147583319	147585319	COAD-specific NDR	147584319
chr6	148029770	148031770	COAD-specific NDR	148030770
chr6	148472578	148474578	COAD-specific NDR	148473578
chr6	149380592	149382592	COAD-specific NDR	149381592
chr6	149569345	149571345	COAD-specific NDR	149570345
chr6	149570358	149572358	COAD-specific NDR	149571358
chr6	149793595	149795595	COAD-specific NDR	149794595
chr6	149819523	149821523	COAD-specific NDR	149820523
chr6	150160586	150162586	COAD-specific NDR	150161586
chr6	150399181	150401181	COAD-specific NDR	150400181
chr6	150506077	150508077	COAD-specific NDR	150507077
chr6	150689037	150691037	COAD-specific NDR	150690037
chr6	150910763	150912763	COAD-specific NDR	150911763
chr6	150912768	150914768	COAD-specific NDR	150913768
chr6	150916785	150918785	COAD-specific NDR	150917785
chr6	150940651	150942651	COAD-specific NDR	150941651
chr6	150973481	150975481	COAD-specific NDR	150974481
chr6	150994615	150996615	COAD-specific NDR	150995615
chr6	151030588	151032588	COAD-specific NDR	151031588
chr6	151051419	151053419	COAD-specific NDR	151052419
chr6	151445880	151447880	COAD-specific NDR	151446880
chr6	151913091	151915091	COAD-specific NDR	151914091
chr6	152456365	152458365	COAD-specific NDR	152457365
chr6	154806180	154808180	COAD-specific NDR	154807180
chr6	154875537	154877537	COAD-specific NDR	154876537
chr6	154911139	154913139	COAD-specific NDR	154912139
chr6	155281993	155283993	COAD-specific NDR	155282993
chr6	155332336	155334336	COAD-specific NDR	155333336
chr6	156014428	156016428	COAD-specific NDR	156015428
chr6	156278891	156280891	COAD-specific NDR	156279891
chr6	156280239	156282239	COAD-specific NDR	156281239
chr6	156937738	156939738	COAD-specific NDR	156938738
chr6	157314549	157316549	COAD-specific NDR	157315549
chr6	157502008	157504008	COAD-specific NDR	157503008
chr6	157503190	157505190	COAD-specific NDR	157504190
chr6	157550014	157552014	COAD-specific NDR	157551014
chr6	157636383	157638383	COAD-specific NDR	157637383
chr6	157951327	157953327	COAD-specific NDR	157952327
chr6	157960166	157962166	COAD-specific NDR	157961166
chr6	158148581	158150581	COAD-specific NDR	158149581
chr6	158207312	158209312	COAD-specific NDR	158208312
chr6	158372095	158374095	COAD-specific NDR	158373095
chr6	158374749	158376749	COAD-specific NDR	158375749
chr6	158386119	158388119	COAD-specific NDR	158387119
chr6	158454425	158456425	COAD-specific NDR	158455425
chr6	158707335	158709335	COAD-specific NDR	158708335
chr6	158895623	158897623	COAD-specific NDR	158896623
chr6	159193100	159195100	COAD-specific NDR	159194100
chr6	159221782	159223782	COAD-specific NDR	159222782
chr6	160227699	160229699	COAD-specific NDR	160228699
chr6	160510648	160512648	COAD-specific NDR	160511648
chr6	160580666	160582666	COAD-specific NDR	160581666
chr6	160588143	160590143	COAD-specific NDR	160589143
chr6	160623755	160625755	COAD-specific NDR	160624755
chr6	160642080	160644080	COAD-specific NDR	160643080
chr6	160657887	160659887	COAD-specific NDR	160658887
chr6	160659034	160661034	COAD-specific NDR	160660034
chr6	160674952	160676952	COAD-specific NDR	160675952
chr6	160684462	160686462	COAD-specific NDR	160685462
chr6	160693457	160695457	COAD-specific NDR	160694457
chr6	160720590	160722590	COAD-specific NDR	160721590
chr6	162286779	162288779	COAD-specific NDR	162287779
chr6	162953253	162955253	COAD-specific NDR	162954253
chr6	165504037	165506037	COAD-specific NDR	165505037
chr6	166255852	166257852	COAD-specific NDR	166256852
chr6	166258766	166260766	COAD-specific NDR	166259766
chr6	166641871	166643871	COAD-specific NDR	166642871
chr6	166903789	166905789	COAD-specific NDR	166904789
chr6	166946082	166948082	COAD-specific NDR	166947082
chr6	167636695	167638695	COAD-specific NDR	167637695
chr6	167834012	167836012	COAD-specific NDR	167835012
chr6	167910707	167912707	COAD-specific NDR	167911707
chr6	168075947	168077947	COAD-specific NDR	168076947
chr6	168111684	168113684	COAD-specific NDR	168112684
chr6	168193386	168195386	COAD-specific NDR	168194386
chr6	168206172	168208172	COAD-specific NDR	168207172
chr6	168374865	168376865	COAD-specific NDR	168375865
chr6	168423981	168425981	COAD-specific NDR	168424981
chr6	168452374	168454374	COAD-specific NDR	168453374
chr6	168461546	168463546	COAD-specific NDR	168462546
chr6	168478965	168480965	COAD-specific NDR	168479965
chr6	168483027	168485027	COAD-specific NDR	168484027
chr6	168492841	168494841	COAD-specific NDR	168493841
chr6	168571863	168573863	COAD-specific NDR	168572863
chr6	168674217	168676217	COAD-specific NDR	168675217
chr6	168733390	168735390	COAD-specific NDR	168734390
chr6	168772746	168774746	COAD-specific NDR	168773746
chr6	168997262	168999262	COAD-specific NDR	168998262
chr6	169037680	169039680	COAD-specific NDR	169038680
chr6	169071885	169073885	COAD-specific NDR	169072885
chr6	169234072	169236072	COAD-specific NDR	169235072
chr7	299684	301684	COAD-specific NDR	300684
chr7	360162	362162	COAD-specific NDR	361162
chr7	368887	370887	COAD-specific NDR	369887
chr7	542396	544396	COAD-specific NDR	543396
chr7	577055	579055	COAD-specific NDR	578055
chr7	578594	580594	COAD-specific NDR	579594
chr7	658906	660906	COAD-specific NDR	659906
chr7	833702	835702	COAD-specific NDR	834702
chr7	900109	902109	COAD-specific NDR	901109
chr7	952896	954896	COAD-specific NDR	953896
chr7	959534	961534	COAD-specific NDR	960534
chr7	984467	986467	COAD-specific NDR	985467
chr7	985536	987536	COAD-specific NDR	986536
chr7	1016628	1018628	COAD-specific NDR	1017628
chr7	1021017	1023017	COAD-specific NDR	1022017
chr7	1562009	1564009	COAD-specific NDR	1563009
chr7	2556917	2558917	COAD-specific NDR	2557917
chr7	2563014	2565014	COAD-specific NDR	2564014
chr7	2668998	2670998	COAD-specific NDR	2669998
chr7	5440208	5442208	COAD-specific NDR	5441208
chr7	5457390	5459390	COAD-specific NDR	5458390
chr7	5588048	5590048	COAD-specific NDR	5589048
chr7	6402533	6404533	COAD-specific NDR	6403533
chr7	6521158	6523158	COAD-specific NDR	6522158
chr7	7029300	7031300	COAD-specific NDR	7030300
chr7	7193112	7195112	COAD-specific NDR	7194112
chr7	7447205	7449205	COAD-specific NDR	7448205
chr7	7453558	7455558	COAD-specific NDR	7454558
chr7	7454824	7456824	COAD-specific NDR	7455824
chr7	7551560	7553560	COAD-specific NDR	7552560
chr7	7555453	7557453	COAD-specific NDR	7556453
chr7	7680951	7682951	COAD-specific NDR	7681951
chr7	7770533	7772533	COAD-specific NDR	7771533
chr7	7824139	7826139	COAD-specific NDR	7825139
chr7	8329781	8331781	COAD-specific NDR	8330781
chr7	8668396	8670396	COAD-specific NDR	8669396
chr7	12169492	12171492	COAD-specific NDR	12170492
chr7	12172569	12174569	COAD-specific NDR	12173569
chr7	12191022	12193022	COAD-specific NDR	12192022
chr7	12602858	12604858	COAD-specific NDR	12603858
chr7	12745679	12747679	COAD-specific NDR	12746679
chr7	12751035	12753035	COAD-specific NDR	12752035
chr7	12824305	12826305	COAD-specific NDR	12825305
chr7	12840786	12842786	COAD-specific NDR	12841786
chr7	12960613	12962613	COAD-specific NDR	12961613
chr7	13101447	13103447	COAD-specific NDR	13102447
chr7	13950727	13952727	COAD-specific NDR	13951727
chr7	13988248	13990248	COAD-specific NDR	13989248
chr7	14618804	14620804	COAD-specific NDR	14619804
chr7	14898079	14900079	COAD-specific NDR	14899079
chr7	16241940	16243940	COAD-specific NDR	16242940
chr7	16251428	16253428	COAD-specific NDR	16252428
chr7	16648658	16650658	COAD-specific NDR	16649658
chr7	16757750	16759750	COAD-specific NDR	16758750
chr7	16843620	16845620	COAD-specific NDR	16844620
chr7	16853806	16855806	COAD-specific NDR	16854806
chr7	16860816	16862816	COAD-specific NDR	16861816
chr7	16886136	16888136	COAD-specific NDR	16887136
chr7	17217397	17219397	COAD-specific NDR	17218397
chr7	18008244	18010244	COAD-specific NDR	18009244
chr7	18267486	18269486	COAD-specific NDR	18268486
chr7	20008947	20010947	COAD-specific NDR	20009947
chr7	20258699	20260699	COAD-specific NDR	20259699
chr7	20326023	20328023	COAD-specific NDR	20327023
chr7	20343182	20345182	COAD-specific NDR	20344182
chr7	20456495	20458495	COAD-specific NDR	20457495
chr7	20777365	20779365	COAD-specific NDR	20778365
chr7	21114912	21116912	COAD-specific NDR	21115912
chr7	21142873	21144873	COAD-specific NDR	21143873
chr7	21174274	21176274	COAD-specific NDR	21175274
chr7	21179467	21181467	COAD-specific NDR	21180467
chr7	21193380	21195380	COAD-specific NDR	21194380
chr7	21230466	21232466	COAD-specific NDR	21231466
chr7	21405034	21407034	COAD-specific NDR	21406034
chr7	21904626	21906626	COAD-specific NDR	21905626
chr7	22308815	22310815	COAD-specific NDR	22309815
chr7	22368654	22370654	COAD-specific NDR	22369654
chr7	22385186	22387186	COAD-specific NDR	22386186
chr7	22482216	22484216	COAD-specific NDR	22483216
chr7	22825219	22827219	COAD-specific NDR	22826219
chr7	23113764	23115764	COAD-specific NDR	23114764
chr7	23748196	23750196	COAD-specific NDR	23749196
chr7	24113725	24115725	COAD-specific NDR	24114725
chr7	24191101	24193101	COAD-specific NDR	24192101
chr7	24707732	24709732	COAD-specific NDR	24708732
chr7	25235304	25237304	COAD-specific NDR	25236304
chr7	25321009	25323009	COAD-specific NDR	25322009
chr7	25607220	25609220	COAD-specific NDR	25608220
chr7	25635390	25637390	COAD-specific NDR	25636390
chr7	25979775	25981775	COAD-specific NDR	25980775
chr7	25983677	25985677	COAD-specific NDR	25984677
chr7	26027910	26029910	COAD-specific NDR	26028910
chr7	26040729	26042729	COAD-specific NDR	26041729
chr7	26044533	26046533	COAD-specific NDR	26045533
chr7	26120521	26122521	COAD-specific NDR	26121521
chr7	26196309	26198309	COAD-specific NDR	26197309
chr7	26197949	26199949	COAD-specific NDR	26198949
chr7	26442464	26444464	COAD-specific NDR	26443464
chr7	26727195	26729195	COAD-specific NDR	26728195
chr7	27161113	27163113	COAD-specific NDR	27162113
chr7	27168468	27170468	COAD-specific NDR	27169468
chr7	27178881	27180881	COAD-specific NDR	27179881
chr7	27191326	27193326	COAD-specific NDR	27192326
chr7	27196636	27198636	COAD-specific NDR	27197636
chr7	27213996	27215996	COAD-specific NDR	27214996
chr7	27218900	27220900	COAD-specific NDR	27219900
chr7	27223877	27225877	COAD-specific NDR	27224877
chr7	27228122	27230122	COAD-specific NDR	27229122
chr7	27238950	27240950	COAD-specific NDR	27239950
chr7	27283247	27285247	COAD-specific NDR	27284247
chr7	27302566	27304566	COAD-specific NDR	27303566
chr7	27459512	27461512	COAD-specific NDR	27460512
chr7	27773987	27775987	COAD-specific NDR	27774987
chr7	28302724	28304724	COAD-specific NDR	28303724
chr7	29414630	29416630	COAD-specific NDR	29415630
chr7	29451664	29453664	COAD-specific NDR	29452664
chr7	29463637	29465637	COAD-specific NDR	29464637
chr7	29468193	29470193	COAD-specific NDR	29469193
chr7	29502596	29504596	COAD-specific NDR	29503596
chr7	29504163	29506163	COAD-specific NDR	29505163
chr7	29507016	29509016	COAD-specific NDR	29508016
chr7	29510625	29512625	COAD-specific NDR	29511625
chr7	29632275	29634275	COAD-specific NDR	29633275
chr7	29637429	29639429	COAD-specific NDR	29638429
chr7	29648004	29650004	COAD-specific NDR	29649004
chr7	30197953	30199953	COAD-specific NDR	30198953
chr7	30293775	30295775	COAD-specific NDR	30294775
chr7	30320545	30322545	COAD-specific NDR	30321545
chr7	30343291	30345291	COAD-specific NDR	30344291
chr7	30736561	30738561	COAD-specific NDR	30737561
chr7	30976139	30978139	COAD-specific NDR	30977139
chr7	31986909	31988909	COAD-specific NDR	31987909
chr7	32618502	32620502	COAD-specific NDR	32619502
chr7	32708909	32710909	COAD-specific NDR	32709909
chr7	32716415	32718415	COAD-specific NDR	32717415
chr7	33031643	33033643	COAD-specific NDR	33032643
chr7	33083114	33085114	COAD-specific NDR	33084114
chr7	33688842	33690842	COAD-specific NDR	33689842
chr7	33737650	33739650	COAD-specific NDR	33738650
chr7	33739100	33741100	COAD-specific NDR	33740100
chr7	33772655	33774655	COAD-specific NDR	33773655
chr7	34075092	34077092	COAD-specific NDR	34076092
chr7	34925658	34927658	COAD-specific NDR	34926658
chr7	35042487	35044487	COAD-specific NDR	35043487
chr7	35050985	35052985	COAD-specific NDR	35051985
chr7	35072862	35074862	COAD-specific NDR	35073862
chr7	36326189	36328189	COAD-specific NDR	36327189
chr7	36700182	36702182	COAD-specific NDR	36701182
chr7	36702280	36704280	COAD-specific NDR	36703280
chr7	36746634	36748634	COAD-specific NDR	36747634
chr7	37188966	37190966	COAD-specific NDR	37189966
chr7	38198784	38200784	COAD-specific NDR	38199784
chr7	39573835	39575835	COAD-specific NDR	39574835
chr7	39759321	39761321	COAD-specific NDR	39760321
chr7	39921177	39923177	COAD-specific NDR	39922177
chr7	40195733	40197733	COAD-specific NDR	40196733
chr7	40843323	40845323	COAD-specific NDR	40844323
chr7	41355257	41357257	COAD-specific NDR	41356257
chr7	44110697	44112697	COAD-specific NDR	44111697
chr7	44601017	44603017	COAD-specific NDR	44602017
chr7	46194235	46196235	COAD-specific NDR	46195235
chr7	46244350	46246350	COAD-specific NDR	46245350
chr7	46360387	46362387	COAD-specific NDR	46361387
chr7	46630011	46632011	COAD-specific NDR	46631011
chr7	47230550	47232550	COAD-specific NDR	47231550
chr7	47231821	47233821	COAD-specific NDR	47232821
chr7	47322222	47324222	COAD-specific NDR	47323222
chr7	47393749	47395749	COAD-specific NDR	47394749
chr7	47585538	47587538	COAD-specific NDR	47586538
chr7	47802413	47804413	COAD-specific NDR	47803413
chr7	47979333	47981333	COAD-specific NDR	47980333
chr7	48178946	48180946	COAD-specific NDR	48179946
chr7	48183144	48185144	COAD-specific NDR	48184144
chr7	48186024	48188024	COAD-specific NDR	48187024
